textID,text,label,label_text,Sentence,Negative,Neutral,Positive,Overall Sentiment,Compound
6be59d11d8,the live version is so much better  ? http://blip.fm/~79my3,1,neutral,the live version is so much better  ? http://blip.fm/~79my3,0.0,71.6,28.4,positive,0.4902
31d260e718, There`s no pause button in the game of life.,1,neutral, There`s no pause button in the game of life.,21.6,78.4,0.0,negative,-0.296
b22aff92be," that`s black market material right there, my friend!",1,neutral," that`s black market material right there, my friend!",0.0,66.7,33.300000000000004,positive,0.5411
96cc75e508,is getting married in Vegas in November by an Elvis impersonator am so happy!!!,2,positive,is getting married in Vegas in November by an Elvis impersonator am so happy!!!,0.0,69.8,30.2,positive,0.7662
664d148574, tried to join the chat but the site would not let me sign in,0,negative, tried to join the chat but the site would not let me sign in,0.0,89.0,11.0,positive,0.1531
6872aea3a9, where is home??,1,neutral, where is home??,0.0,100.0,0.0,neutral,0.0
21d77a32fb,singing songs and filming movies  what i do best,2,positive,singing songs and filming movies  what i do best,0.0,65.60000000000001,34.4,positive,0.6369
5d8cc77f93,Their songs make me want to cry..,0,negative,Their songs make me want to cry..,33.0,53.2,13.8,negative,-0.4215
803e9c0931,While driving u come across aggressive driving behaviour by another driver. U should... Chase the car 2 tell the driver how to drive,0,negative,While driving u come across aggressive driving behaviour by another driver. U should... Chase the car 2 tell the driver how to drive,6.800000000000001,93.2,0.0,negative,-0.1531
16ca8a5ecc,The Mediteranian Kitchen...oh well can`t get them all right.,1,neutral,The Mediteranian Kitchen...oh well can`t get them all right.,0.0,79.2,20.8,positive,0.2732
038c049e2a, what`s wrong?,1,neutral, what`s wrong?,75.6,24.4,0.0,negative,-0.4767
28e1999323, Wasn`**** totally awesome?  Seeing the rebooted crew was so nice!,2,positive, Wasn`**** totally awesome?  Seeing the rebooted crew was so nice!,0.0,49.1,50.9,positive,0.8519
438a7d203a,"_d thats good to know, and I bet he looks just like you.",2,positive,"_d thats good to know, and I bet he looks just like you.",0.0,67.10000000000001,32.9,positive,0.6597
0117a03b6d,_43 HAHHAHAH that really made me laugh out loudd! ahahahahahahahahah your fuunny!!,2,positive,_43 HAHHAHAH that really made me laugh out loudd! ahahahahahahahahah your fuunny!!,0.0,69.89999999999999,30.099999999999998,positive,0.6946
cad99e531f,i so wish i could get pregnant!!,2,positive,i so wish i could get pregnant!!,0.0,62.7,37.3,positive,0.554
4987bf323b, im trying to fix it.. it doesnt do it  and its 'ahi dios mio' but u did good lol,2,positive, im trying to fix it.. it doesnt do it  and its 'ahi dios mio' but u did good lol,0.0,69.19999999999999,30.8,positive,0.8201
ba3e84e67f, Hiya! Missed you too! What have you been up to?,0,negative, Hiya! Missed you too! What have you been up to?,23.599999999999998,76.4,0.0,negative,-0.4184
b2dc59805a,out to play,1,neutral,out to play,0.0,45.5,54.50000000000001,positive,0.34
797aa81fda,Really sick,0,negative,Really sick,78.2,21.8,0.0,negative,-0.5563
0ea64bcbe6,yay  my `only on sundays` maid came!! the house will be clean again!!!,1,neutral,yay  my `only on sundays` maid came!! the house will be clean again!!!,0.0,60.199999999999996,39.800000000000004,positive,0.8057
4e7fb463e0,"Thx, Robban  http://www.sk-gaming.com/match/17905",2,positive,"Thx, Robban  http://www.sk-gaming.com/match/17905",0.0,44.4,55.60000000000001,positive,0.3612
b33c27ad85, thanks JK!!!  Love ya to death,2,positive, thanks JK!!!  Love ya to death,26.200000000000003,20.200000000000003,53.6,positive,0.6219
50eb2a08c3,Going to Al Ain.  Need to check out one store. Hope i find things that I`m looking for.,2,positive,Going to Al Ain.  Need to check out one store. Hope i find things that I`m looking for.,0.0,85.39999999999999,14.6,positive,0.4404
0ee55890a7,Geeze- I`m just wondering what is wrong with some people. I either need to go for a run or go to sleep. Tomorrow should be a fun day.,1,neutral,Geeze- I`m just wondering what is wrong with some people. I either need to go for a run or go to sleep. Tomorrow should be a fun day.,9.6,80.2,10.2,positive,0.0516
eb9c11eb52,So my parents are too busy making me feel like **** to realise that I`ve got worse and need to see a doctor again. No sleep sucks,0,negative,So my parents are too busy making me feel like **** to realise that I`ve got worse and need to see a doctor again. No sleep sucks,16.1,69.89999999999999,14.000000000000002,negative,-0.1754
cf16d0c659," G`night Jonathan! I tried to stay up, I really did. I can`t wait till ur in my timezone! Will be so much easier then!",2,positive," G`night Jonathan! I tried to stay up, I really did. I can`t wait till ur in my timezone! Will be so much easier then!",0.0,85.3,14.7,positive,0.6065
f7aa65a988,Prom is so over rated!! Irritated... Going to bed goodnight,0,negative,Prom is so over rated!! Irritated... Going to bed goodnight,29.9,70.1,0.0,negative,-0.5924
b8a3fea60e,"Look, everyone! I`m a bad boy! I`m ranked higher than Meghan McCain!  http://tinyurl.com/oj76mz",1,neutral,"Look, everyone! I`m a bad boy! I`m ranked higher than Meghan McCain!  http://tinyurl.com/oj76mz",26.700000000000003,73.3,0.0,negative,-0.6571
5389177883,_rain i wanna see her hair  hows everyone?,1,neutral,_rain i wanna see her hair  hows everyone?,0.0,100.0,0.0,neutral,0.0
e59fd12277, Or FTRH -- For The Ride Home,1,neutral, Or FTRH -- For The Ride Home,0.0,100.0,0.0,neutral,0.0
264f1af9a0," english screwed up my overall percentage in X, in XII again and probably in adm tests too. **** happens.",0,negative," english screwed up my overall percentage in X, in XII again and probably in adm tests too. **** happens.",15.1,84.89999999999999,0.0,negative,-0.4939
d19724f22f, i want chinese food really baaad.,2,positive, i want chinese food really baaad.,0.0,79.4,20.599999999999998,positive,0.0772
9d4dfb1f9e,is downloading songs  http://plurk.com/p/rp8wx,1,neutral,is downloading songs  http://plurk.com/p/rp8wx,0.0,100.0,0.0,neutral,0.0
e6b380cd3d," I almost said, 'and grammer no exist either' grunt.  But I stopped myself",1,neutral," I almost said, 'and grammer no exist either' grunt.  But I stopped myself",26.400000000000002,73.6,0.0,negative,-0.4497
993c6eadd2,"_d you`re gonna take good care of that little baby and he`s gonna be a strong boy, that`s for sure",2,positive,"_d you`re gonna take good care of that little baby and he`s gonna be a strong boy, that`s for sure",0.0,57.8,42.199999999999996,positive,0.8934
7993d38b85, ha! lemme know what you find (tho I suspect it will be a lot of complaints). Have a peaceful night my friend,2,positive, ha! lemme know what you find (tho I suspect it will be a lot of complaints). Have a peaceful night my friend,16.6,60.8,22.6,positive,0.4199
42caab438e,seeing shane dawson videos,1,neutral,seeing shane dawson videos,0.0,100.0,0.0,neutral,0.0
b5e7df1efe,  sad face.,0,negative,  sad face.,75.6,24.4,0.0,negative,-0.4767
017a0bbb36,Aaaaahhhh.... Friday!!!! but.......     Funeral at 5,0,negative,Aaaaahhhh.... Friday!!!! but.......     Funeral at 5,46.9,53.1,0.0,negative,-0.6617
12cfea907c,Already misses ,0,negative,Already misses ,65.5,34.5,0.0,negative,-0.2263
43449f0068,"_laura_LP ok thanks for the help! I hope they respond to me sooner or later, then! thanks!",2,positive,"_laura_LP ok thanks for the help! I hope they respond to me sooner or later, then! thanks!",0.0,45.300000000000004,54.7,positive,0.9257
795556dc39,  out of commish for a few days in ATL with fam.  Just saw the updates to the .net website... Looks AWESOME!,2,positive,  out of commish for a few days in ATL with fam.  Just saw the updates to the .net website... Looks AWESOME!,0.0,79.60000000000001,20.4,positive,0.729
38e8111514," awww that sucks  also, when i finish uni, you should totally have a mini housewarming. yes, work it around my schedule, LOL.",0,negative," awww that sucks  also, when i finish uni, you should totally have a mini housewarming. yes, work it around my schedule, LOL.",9.0,68.5,22.5,positive,0.5766
18ee9d146c,at famous dave`s with my mom. so hungry.,1,neutral,at famous dave`s with my mom. so hungry.,0.0,100.0,0.0,neutral,0.0
f5e9c0eef2, I would vote for you Miley but I live in Ireland  You`ll be fine  Good luck! Slï¿½n!(bye in irish ) Sorcha xxxx,2,positive, I would vote for you Miley but I live in Ireland  You`ll be fine  Good luck! Slï¿½n!(bye in irish ) Sorcha xxxx,0.0,64.1,35.9,positive,0.8918
434e673353,"home for the nite, sleeping on the pull out bed with Maggie. wishing it was _durden  I got to find a apt",1,neutral,"home for the nite, sleeping on the pull out bed with Maggie. wishing it was _durden  I got to find a apt",0.0,91.7,8.3,positive,0.2263
8b8932427d,"Oh..Summer begins..yay..  The fighting, Crying and stress has started with the kids..It`s only been 3 hrs since they got out.",0,negative,"Oh..Summer begins..yay..  The fighting, Crying and stress has started with the kids..It`s only been 3 hrs since they got out.",33.1,66.9,0.0,negative,-0.8126
c5f383c0a0,I feel so deflated. No more doggy.,0,negative,I feel so deflated. No more doggy.,29.2,70.8,0.0,negative,-0.3566
103459e206, sad about young love coming to an end  They were sooo cute together!,1,neutral, sad about young love coming to an end  They were sooo cute together!,15.1,48.6,36.4,positive,0.6588
8def10379e, Omg really??  I sowwy! I`ll do it again! :-p I was tired when I did that this morning. :-p lol!,0,negative, Omg really??  I sowwy! I`ll do it again! :-p I was tired when I did that this morning. :-p lol!,10.4,57.3,32.300000000000004,positive,0.7299
74af7e0835,"owww, back pain  hm, walmart or no? i could get cupcakes~",0,negative,"owww, back pain  hm, walmart or no? i could get cupcakes~",24.8,75.2,0.0,negative,-0.5106
bb53ba1a89, i can`t believe that you guys are gonna stay just one day here in Rio de Janeiro again,1,neutral, i can`t believe that you guys are gonna stay just one day here in Rio de Janeiro again,0.0,100.0,0.0,neutral,0.0
11c5c7850b,Making my boyfriend look different.  He`s  cute no matter what. <3,2,positive,Making my boyfriend look different.  He`s  cute no matter what. <3,7.199999999999999,53.400000000000006,39.4,positive,0.7028
455ef3e9b6, LOL thx,2,positive, LOL thx,0.0,0.0,100.0,positive,0.7213
d761530c7f,is working until 11 tonight  http://plurk.com/p/x2kbv,1,neutral,is working until 11 tonight  http://plurk.com/p/x2kbv,0.0,100.0,0.0,neutral,0.0
ed1e06027c, well there go my peace corps prospects.,2,positive, well there go my peace corps prospects.,0.0,33.900000000000006,66.10000000000001,positive,0.7783
47b4e91e39,rmbr the time when we torned for the night in sentosa? I was the only one who didnt have to spit out the ' 3 unknown facts' abt myself,1,neutral,rmbr the time when we torned for the night in sentosa? I was the only one who didnt have to spit out the ' 3 unknown facts' abt myself,0.0,100.0,0.0,neutral,0.0
0b39781a5a," Good idea! I`ll have to remove all the old receipts, tissue paper and other nonsense before I can take a pic",2,positive," Good idea! I`ll have to remove all the old receipts, tissue paper and other nonsense before I can take a pic",10.8,76.3,12.8,positive,0.126
8fbd0b19e6,"whatever will be, will be",1,neutral,"whatever will be, will be",0.0,100.0,0.0,neutral,0.0
8429087609,Wango tango!!! Good night all,1,neutral,Wango tango!!! Good night all,0.0,51.4,48.6,positive,0.5826
7900f25fbc, i`m not in the best financial situation myself at the moment. i`m beyond broke. my money is spend as soon as i earn it atm,0,negative, i`m not in the best financial situation myself at the moment. i`m beyond broke. my money is spend as soon as i earn it atm,21.099999999999998,78.9,0.0,negative,-0.7326
312868ebb2, hello you!  you should totally go to the biggest shopping center in Europe and we can go shopping together   ****,1,neutral, hello you!  you should totally go to the biggest shopping center in Europe and we can go shopping together   ****,0.0,100.0,0.0,neutral,0.0
5f2c04acd4,Fixing openbox theme a little,1,neutral,Fixing openbox theme a little,0.0,100.0,0.0,neutral,0.0
55b8e44c02,Selling my laptop for CHEAP if anyone`s interested!  17' Toshiba 1.3gig ram,1,neutral,Selling my laptop for CHEAP if anyone`s interested!  17' Toshiba 1.3gig ram,0.0,78.60000000000001,21.4,positive,0.4574
106aa6d022,"If recent experience is anything to go by, I fear I might be going off Indian food. This is not good, people. Not good",0,negative,"If recent experience is anything to go by, I fear I might be going off Indian food. This is not good, people. Not good",27.6,72.39999999999999,0.0,negative,-0.7913
4975dbda48, i wish i wasn`t all  bummed but i kinda am,2,positive, i wish i wasn`t all  bummed but i kinda am,0.0,82.89999999999999,17.1,positive,0.2144
a3145ba47e, Hey Mitchel when will you be live again? I didn`t get a chance to call you,0,negative, Hey Mitchel when will you be live again? I didn`t get a chance to call you,0.0,88.2,11.799999999999999,positive,0.25
7e19629684,looking at the sunshine out of my office window,1,neutral,looking at the sunshine out of my office window,0.0,71.39999999999999,28.599999999999998,positive,0.4939
3495e809b3,Back is SORE... should not have done that jump last night,0,negative,Back is SORE... should not have done that jump last night,24.4,75.6,0.0,negative,-0.4995
a1b67a24aa, We are working,1,neutral, We are working,0.0,100.0,0.0,neutral,0.0
a0b1828b67,'Brides a la mode' pow wow first thing this morning   This past weekend`s lovely wedding fresh in my mind... pics soon!,2,positive,'Brides a la mode' pow wow first thing this morning   This past weekend`s lovely wedding fresh in my mind... pics soon!,0.0,63.800000000000004,36.199999999999996,positive,0.8805
311985067b,"Just got my paycheck... April bonus can b deposited 2day the rest, gotta wait til Mon.",1,neutral,"Just got my paycheck... April bonus can b deposited 2day the rest, gotta wait til Mon.",0.0,81.10000000000001,18.9,positive,0.5423
c392253b42,nope no way in to stop  just have to put up wiv it,1,neutral,nope no way in to stop  just have to put up wiv it,14.6,72.89999999999999,12.5,negative,-0.0803
62f3e63c1a,I recommend returning your broken duck toy with the batteis it came with or the person who your giving it to may get mad!!  trust me!,1,neutral,I recommend returning your broken duck toy with the batteis it came with or the person who your giving it to may get mad!!  trust me!,17.299999999999997,57.699999999999996,25.0,positive,0.4168
